gene_id,SMC-F-E1_S1,SMC-F-E2_S2,SMC-F-E3_S3,SMC-G-E1_S5,SMC-G-E2_S6,SMC-G-E3_S7,t_statistic,p_value,log2_fold_change,mean_flight,mean_ground,fdr_bh
ENSG00000132330,7.112893715622987,7.084768536044106,6.963172212113547,8.720392060033697,8.865984788977935,8.88263134059153,-25.629724096288435,1.5394191753907636e-05,-1.7693912419408404,7.05361148792688,8.82300272986772,0.01030180936317929
ENSG00000116128,7.71913493671844,7.815412458836503,7.733505584779701,8.84370975809823,8.92409063515067,8.957185660738213,-25.54818698668819,1.564159378295415e-05,-1.152311024550822,7.7560176601115485,8.90832868466237,0.01030180936317929
ENSG00000268812,3.6162994207174473,3.5593973891186774,3.8056435574978256,6.277446926969396,6.066306273380081,6.265575571454532,-25.13809417105713,1.5769978554678824e-05,-2.5426628014900197,3.6604467891113166,6.203109590601336,0.01030180936317929
ENSG00000185252,9.936442571960944,9.788202550971429,9.791177187212126,8.235997015218214,8.104538392991543,8.12640171753586,26.45308799122941,1.6144671828256123e-05,1.6829617281329607,9.838607436714833,8.155645708581872,0.01030180936317929
ENSG00000189159,11.134272400901157,11.048997807612922,11.101183190187765,11.914183192233997,11.968896879794116,11.978420620363147,-26.940366754782556,1.655738783037179e-05,-0.8590157645631393,11.09481779956728,11.95383356413042,0.01030180936317929
ENSG00000159388,7.035318744921255,6.98823823406959,6.77560565322659,10.115561988273086,10.413301689175412,10.408640803083285,-26.650061132683142,1.691814966570749e-05,-3.3794472827714506,6.933054210739145,10.312501493510595,0.01030180936317929
ENSG00000277639,5.296069031111266,4.875957082135997,5.116191194247095,9.588692526248526,9.529997640541344,9.814955734181229,-30.420837396163044,1.715925642943913e-05,-4.548476197825581,5.096072435831452,9.644548633657033,0.01030180936317929
ENSG00000182022,7.036214126276819,7.207334556516535,7.221613330582753,9.289767232166739,9.52242098771388,9.387700055773706,-24.94965275555463,1.74291140662518e-05,-2.244908754092738,7.1550540044587025,9.39996275855144,0.01030180936317929
ENSG00000250326,3.213211854835302,3.005027573778459,3.034641338417826,1.0329091930255234,0.8523563888982765,0.8750035259002504,25.06897905552621,1.7517138837486696e-05,2.164203886402513,3.0842935890105294,0.9200897026080167,0.01030180936317929
ENSG00000165891,11.908668599888117,11.767107575137358,11.69941655554378,9.321443774467005,9.426801217209215,9.565685341173728,25.087069047880334,1.7543821462858515e-05,2.3537541325731013,11.79173091018975,9.43797677761665,0.01030180936317929
ENSG00000259494,8.622703799625764,8.77021361024348,8.7778790320975,10.439237463251153,10.559406742091065,10.626890878056455,-24.38143551374533,1.779318024455936e-05,-1.818246213810644,8.723598813988914,10.541845027799559,0.01030180936317929
ENSG00000106327,7.26796893167175,7.455327685419297,7.51640714657915,5.007443535634415,4.7476823813337,4.8347481148646105,23.868710625161683,1.833930216694107e-05,2.549943243945825,7.4132345878900665,4.863291343944241,0.01030180936317929
ENSG00000182165,8.509903955708339,8.535881266552382,8.568117139698145,9.446473932460801,9.401413357628991,9.48502115699635,-30.777454513249644,1.8394569521419056e-05,-0.9063353617090932,8.537967453986289,9.444302815695382,0.01030180936317929
ENSG00000006625,10.79491501557445,10.784042085152114,10.809813444648928,10.044544725423847,10.087993018031247,10.085149051465212,45.523784979887076,2.0228730776852524e-05,0.7236945834850612,10.796256848458498,10.072562264973437,0.01030180936317929
ENSG00000107798,9.24924438325716,9.305125336031029,9.347846127399437,10.390773675725656,10.498421699670654,10.39841931632647,-25.12287721524794,2.02606618453985e-05,-1.128466281678385,9.300738615562542,10.429204897240927,0.01030180936317929
ENSG00000023572,9.071816581083269,8.916488046807391,8.93690339855502,10.479108117578614,10.589897347714443,10.607448891799738,-25.076298647108548,2.031635329255327e-05,-1.5837487768823717,8.97506934214856,10.558818119030931,0.01030180936317929
ENSG00000145824,3.652877070364188,3.4263599903053796,3.348101640422744,7.223525150563858,7.289150204781543,7.415430100846653,-35.71363684823594,2.036154566324355e-05,-3.8335889183665803,3.4757795670307705,7.309368485397351,0.01030180936317929
ENSG00000212724,8.16120639102618,8.428833763458282,8.172718161119514,11.13969103333493,11.107395697925549,10.897268720663169,-24.129469850888118,2.0507197092106028e-05,-2.793865712106559,8.254252771867991,11.04811848397455,0.01030180936317929
ENSG00000138030,7.694791811028924,7.525170658937691,7.414907669163729,4.843770765638631,5.103083599769498,5.0033790970307725,23.069428664692655,2.1904878211010233e-05,2.561545558897148,7.544956713043448,4.9834111541463,0.01030180936317929
ENSG00000255837,7.276865888758241,7.358041410282496,7.2906795118636,6.05858319902062,6.081189904456208,5.963489970075633,29.008251112717904,2.2942062315292776e-05,1.2741079124506252,7.308528936968113,6.034421024517488,0.01030180936317929
ENSG00000234753,1.866159384285431,1.950208247090415,2.3298353531876135,6.816192622753341,6.37938000274219,6.423668066556656,-22.564727834660346,2.2981049216449322e-05,-4.491012569162909,2.0487343281878196,6.539746897350729,0.01030180936317929
ENSG00000248187,2.1359508101974587,1.7585110287764234,2.319069012036754,7.25665526646698,7.480135052923141,7.007549624444066,-24.173349177922436,2.317270227570301e-05,-5.176936364274517,2.071176950336879,7.248113314611396,0.01030180936317929
ENSG00000122786,13.440164493849986,13.37878855754256,13.324931248039913,14.659656967677968,14.802908987899743,14.760633286557763,-25.189858185798943,2.358375568036783e-05,-1.3597716475676709,13.381294766477486,14.741066414045157,0.01030180936317929
ENSG00000147889,10.52024507326593,10.502882453475658,10.658519819105395,12.49149339173528,12.484927848032337,12.394657771803518,-32.52078628348225,2.4016151592532898e-05,-1.8964772219080501,10.560549115282328,12.457026337190378,0.01030180936317929
ENSG00000167670,9.78901634736539,9.858740622417944,9.947190573749397,8.402576528150275,8.530441637325595,8.391286549386804,22.2705809964622,2.419178919794783e-05,1.4235476095566852,9.864982514510912,8.441434904954226,0.01030180936317929
ENSG00000204866,0.0,0.5335152352298992,0.0,5.662671872200304,5.367118496054113,5.953856702396289,-22.32716769015836,2.4287154596329187e-05,-5.483377278473602,0.17783841174329973,5.661215690216902,0.01030180936317929
ENSG00000135698,9.004269197272087,8.859936976911065,9.016386547022998,10.534504526537063,10.427175056048787,10.566101608857602,-23.642289221116997,2.444253390701962e-05,-1.5490628234124344,8.960197573735384,10.509260397147818,0.01030180936317929
ENSG00000171456,12.498298858065207,12.521484361960546,12.387194792569176,11.241226813007822,11.170298890091432,11.125719140070647,24.16801584311419,2.4544657057698466e-05,1.2899110564750096,12.468992670864976,11.179081614389967,0.01030180936317929
ENSG00000117133,9.892837537647953,9.925674393468464,9.810005799420129,10.923283213661536,10.848739790380595,10.954765977724735,-22.156519001806622,2.6222669565048548e-05,-1.032757083743439,9.876172576845516,10.908929660588955,0.010802283045824167
ENSG00000132436,8.831892025926674,8.822535649331918,8.922339773388158,7.927189463046333,7.813619956526932,7.87814539429952,21.544555096276785,2.7689853637910913e-05,0.9859375449246537,8.85892248288225,7.872984937957596,0.011081477191564958
ENSG00000120075,5.422692740293283,5.568399255874823,5.24428460232567,8.361149543670441,8.47391714076845,8.589397614669508,-26.73576710793105,2.920859066560538e-05,-3.0630292335382086,5.411792199497925,8.474821433036134,0.011081477191564958
ENSG00000155621,9.654335592479306,9.765236868586667,9.73188538224271,8.589213379402949,8.65872481533551,8.525366166454427,22.246316216978098,2.9435640030170324e-05,1.1260511607052663,9.717152614436229,8.591101453730962,0.011081477191564958
ENSG00000183336,9.379730502424696,9.449847378633459,9.307206879417143,10.805894892647002,10.725656320697878,10.896302063375542,-22.270012735677113,3.089992123493428e-05,-1.4303561720817068,9.378928253491766,10.809284425573473,0.011081477191564958
ENSG00000284946,7.966392126196253,7.446461912293613,7.309524081142702,1.6163162729237825,2.0821953625723206,1.4194400540984367,20.92503101889293,3.090377143508604e-05,5.86814214334601,7.574126039877523,1.705983896531513,0.011081477191564958
ENSG00000159261,11.00951383894353,11.305334697619077,11.053159808155046,8.303544715289547,8.43387736844107,8.562414400651896,22.660855888781107,3.149488477732115e-05,2.6893906201117126,11.122669448239217,8.433278828127504,0.011081477191564958
ENSG00000185246,11.071485711078248,11.013086588731976,10.902504837478418,9.607691477929926,9.608381616185337,9.483851764117183,22.133189405886377,3.164246327210742e-05,1.4290507596853992,10.995692379096214,9.566641619410815,0.011081477191564958
ENSG00000091651,7.6428795756523416,7.7467538534639715,7.907687204942872,5.421737441225633,5.513244498003719,5.231825839997187,21.006245521615632,3.16502429673916e-05,2.3768376182775484,7.765773544686394,5.388935926408846,0.011081477191564958
ENSG00000162494,9.44397555713871,9.643490757103981,9.507860012350823,3.7775947899756024,3.9064290934641055,4.173928549392627,42.68419539266067,3.223630982211641e-05,5.579124631253727,9.531775442197839,3.9526508109441116,0.011081477191564958
ENSG00000101187,8.437531988168415,8.893563167744832,8.70782292013966,5.060493877289595,4.684359868944046,5.00553506503425,21.27315467786873,3.234792171822834e-05,3.762843088261673,8.679639358684303,4.916796270422631,0.011081477191564958
ENSG00000146416,9.44821884173171,9.458845767174072,9.47931822933113,9.71163516187711,9.715362446495584,9.738352679651125,-20.986235542118084,3.238013115089783e-05,-0.25965581659563597,9.462127612745638,9.721783429341274,0.011081477191564958
ENSG00000167513,9.627625966223192,9.954095746347114,9.581460677409114,5.2391439290653965,4.7672772703427695,5.227732781739374,23.846421934252394,3.316822164085462e-05,4.643009469610626,9.721060796659806,5.07805132704918,0.011179198339406228
ENSG00000136003,11.633045723273403,11.562774273639615,11.625414368279783,12.718823990404234,12.730273974219555,12.82664289101448,-28.223298876343584,3.4308602713464136e-05,-1.1515021634818225,11.607078121730934,12.758580285212757,0.011310765089423231
ENSG00000103381,7.7848897074279,7.789945578740106,7.77966324479351,10.404064773097987,10.444886912974297,10.379644889480591,-136.26858417746504,3.563171867899801e-05,-2.6246993481971197,7.784832843653839,10.409532191850959,0.011310765089423231
ENSG00000100206,5.951820040271591,6.606628603172114,6.050389619939242,0.6662198549156657,0.0,0.5577745765800409,19.977210258535862,3.709430169719663e-05,5.794947943962414,6.202946087794316,0.4079981438319022,0.011310765089423231
ENSG00000234851,13.792408769418444,13.863153317444821,13.91728219467725,12.77576257773729,12.884331300617564,12.880707591990038,19.918820883505628,3.7551356396005556e-05,1.0106809370652083,13.857614760513504,12.846933823448296,0.011310765089423231
ENSG00000273213,4.981683565940432,4.486538754810351,4.750985333495244,8.490705046050648,8.930440462564148,8.921047860158032,-19.836831304791126,3.815708136300894e-05,-4.040995238175599,4.739735884748676,8.780731122924275,0.011310765089423231
ENSG00000125733,13.183956642031271,13.267613867333106,13.125029913815045,11.976335411975063,11.82470306068854,11.950616594255282,20.400198914167866,3.834661027706028e-05,1.274981785420179,13.192200141059807,11.917218355639628,0.011310765089423231
ENSG00000152056,8.424427841971928,8.261203584649069,8.234811582716109,9.977433321777843,9.96739309208339,9.812385537432815,-20.200433722113203,3.851188196073363e-05,-1.6122563139856467,8.306814336445703,9.91907065043135,0.011310765089423231
ENSG00000118363,11.369172569081648,11.47363150919278,11.517609042738465,12.593332497536638,12.726292022597708,12.723185686973773,-19.7640405937548,3.866757776671066e-05,-1.2274656953650762,11.45347104033763,12.680936735702707,0.011310765089423231
ENSG00000138207,1.899634942218952,1.9653256670829076,2.211409178822424,5.377452772618979,5.17466313550253,5.276534594036389,-29.156041336831613,3.970304491207787e-05,-3.250760238011205,2.025456596041428,5.276216834052633,0.011310765089423231
ENSG00000171735,10.808528932778126,10.939625108508414,10.839945407634701,12.062238164063118,11.954321123795523,12.10013111795669,-19.96843199350216,4.003981468420442e-05,-1.176196985631364,10.86269981630708,12.038896801938444,0.011310765089423231
ENSG00000288979,7.250467911521435,7.04994864233233,7.177287043834269,5.681891156427993,5.497671228422258,5.598140827417956,19.788490839104018,4.120552615064673e-05,1.566666795139942,7.159234532562678,5.592567737422736,0.011310765089423231
ENSG00000197381,11.127530121667553,11.225123077574395,11.19808783517308,10.094536356845438,10.031133305140425,10.164976395127432,22.462217006471413,4.177838720557642e-05,1.0866983257672427,11.183580344805009,10.096882019037766,0.011310765089423231
ENSG00000127324,5.0476976915776355,5.324303862415753,5.342273392216637,10.046389233960811,9.986360825697785,9.580875699559433,-26.54527662945809,4.201194512356502e-05,-4.633116937669336,5.238091648736675,9.871208586406011,0.011310765089423231
ENSG00000175324,10.994751380115494,10.934291153430623,10.953099444294372,11.80132505446522,11.789084971513434,11.81839012572929,-42.57501482762557,4.242201630310054e-05,-0.8422193912891505,10.960713992613497,11.802933383902648,0.011310765089423231
ENSG00000184076,10.562593559389425,10.71583782874309,10.610131369420921,11.798107856413367,11.87500408749764,11.957997297487221,-19.290061944248638,4.2686181973591073e-05,-1.2475154946149303,10.629520919184479,11.87703641379941,0.011310765089423231
ENSG00000108774,11.771808783734759,11.680457762214452,11.647286504435966,12.626966274875981,12.73916582120436,12.68950659907164,-19.94870224316653,4.287437810166676e-05,-0.9853618815889362,11.699851016795058,12.685212898383995,0.011310765089423231
ENSG00000178607,11.026896306838719,11.00317613160441,10.975181803796135,11.747644978401478,11.73481720266721,11.758314072088707,-45.390944061752805,4.3242337310338444e-05,-0.745174003639379,11.001751414079754,11.746925417719133,0.011310765089423231
ENSG00000153233,5.200237898128285,5.5939810651885296,5.282470561641733,8.331156465011512,8.695508988435986,8.539345530410516,-19.801305363491917,4.334072228235427e-05,-3.1631071529664885,5.358896508319517,8.522003661286005,0.011310765089423231
ENSG00000171132,7.923821588889375,7.81526475275778,7.791105661690511,8.981820646053654,8.991999373572229,8.892116248545397,-21.507754892591958,4.379312118932865e-05,-1.1119147549445376,7.843397334445889,8.955312089390427,0.011310765089423231
ENSG00000291072,9.50487516310701,9.484463182635206,9.631420365860352,8.280018964807617,8.209467044077563,8.104388208364371,19.545674536776087,4.383656656999119e-05,1.3422948314510066,9.540252903867524,8.197958072416517,0.011310765089423231
ENSG00000104897,12.561745618250775,12.70199629351418,12.761555575185964,10.831297442975664,11.007429332488481,11.042303823778845,19.450174883278923,4.423630311439969e-05,1.7147556292359774,12.675099162316974,10.960343533080996,0.011310765089423231
ENSG00000186448,9.96285797714578,10.014074174214379,9.97407182224436,9.468603300668079,9.514002158217766,9.529636542922676,19.97165104561112,4.5174842499761035e-05,0.47958732393200165,9.983667991201507,9.504080667269506,0.01141686294731025
ENSG00000278259,11.554822138189646,11.627526583962327,11.753921873132272,9.64540491218507,9.56556729211682,9.532422226954555,30.746063676257485,4.6192263106507116e-05,2.064292054675933,11.645423531761415,9.581131477085481,0.01141686294731025
ENSG00000260552,8.342439220818509,8.579976341487212,8.549283298544477,6.472927018663387,6.393595712466485,6.195526224871084,19.21147820257853,4.66339103866988e-05,2.136549968283081,8.490566286950067,6.354016318666986,0.01141686294731025
ENSG00000162444,4.610668230641846,4.6767852895331785,4.766739539518782,2.7152076144437833,2.574616953736241,2.8046032188185936,24.59099443828949,4.67041819827032e-05,1.9865884242317287,4.684731019897935,2.6981425956662064,0.01141686294731025
ENSG00000164465,9.173767253109922,9.165648918671135,9.023498527350718,10.332914487735703,10.502685603946222,10.43756531330203,-18.76245498794845,4.757616607697304e-05,-1.303416901950726,9.120971566377259,10.424388468327985,0.011431940244735157
ENSG00000181026,9.323010384565306,9.096125534125749,9.25291607756113,11.171844500014762,11.437179205370317,11.386269415921413,-19.99856519784589,4.829648234559424e-05,-2.1077470416847675,9.224017332084061,11.331764373768829,0.011431940244735157
ENSG00000153976,9.420508275566798,9.172238783010805,9.379336372682022,11.190520934254296,11.297641256490119,11.445232103308836,-18.649237238130453,4.923348671115852e-05,-1.9871036209312098,9.324027810419874,11.311131431351084,0.011431940244735157
ENSG00000100320,12.501883622147583,12.393436389572104,12.449588611669519,13.203856684044144,13.278293166190767,13.306855102948541,-18.578391348955726,4.954824317634063e-05,-0.8146987765980835,12.448302874463067,13.26300165106115,0.011431940244735157
ENSG00000107438,13.531828055507104,13.661590872623286,13.556102754690627,12.078288289297236,11.968784859853182,11.881117442909868,23.10213695208045,5.0595304955009344e-05,1.6071103635869086,13.583173894273672,11.976063530686764,0.011431940244735157
ENSG00000255135,6.00740612237153,6.1603582161906525,5.877434810605445,8.676374576167838,8.513501104102506,8.65027722962545,-27.03640277296693,5.07007482272356e-05,-2.59831792024272,6.015066383055877,8.613384303298597,0.011431940244735157
ENSG00000163141,8.767520667983359,9.127476432374799,8.480990035989036,4.230606703963511,3.710321528566545,4.080235873844085,19.72012367930275,5.070801707592941e-05,4.784941009991016,8.79199571211573,4.007054702124714,0.011431940244735157
ENSG00000101049,6.466432001399097,6.541886781022796,6.282660093115885,4.315911114753319,4.26636984250829,4.137879773127684,23.42815285424141,5.087714471696024e-05,2.1902727150494936,6.430326291845925,4.240053576796432,0.011431940244735157
ENSG00000149582,9.780546686686996,9.693062533969648,9.870664551660614,7.328602297250132,7.1702140248861275,7.44871848970317,25.799351463151243,5.198861047711676e-05,2.4655796534926084,9.781424590772419,7.3158449372798104,0.011451085519622312
ENSG00000105202,13.917360716571768,13.978672671621906,13.853732054605892,12.542944803787563,12.372958024344399,12.505988869973917,22.909327718069914,5.199189199738608e-05,1.4426245815645604,13.916588480933187,12.473963899368627,0.011451085519622312
ENSG00000104889,10.226047663248803,10.124543741286592,10.192984630194568,8.76110899012225,8.593738720090077,8.676240183489602,26.474886996923416,5.4006623624078136e-05,1.5041627136760098,10.181192011576654,8.677029297900644,0.011468430387630417
ENSG00000224078,10.517900562440476,10.347451874113094,10.298385831389384,12.06699277692457,12.236637764893555,12.144863505020194,-21.317755509189872,5.468709046402916e-05,-1.7615852596317882,10.387912755980985,12.149498015612773,0.011468430387630417
ENSG00000162073,9.868128548162437,9.661413928854115,9.651078089821567,7.808507588175423,7.694324256703283,7.524517683261589,18.878660426243826,5.5060422408349196e-05,2.051090346232608,9.726873522279373,7.675783176046765,0.011468430387630417
ENSG00000155846,1.072801822817102,1.1078188877419792,1.5552628523037486,4.940997460029039,5.4368907586533,5.399197249972259,-18.035545786184986,5.583447926112561e-05,-4.013733968597257,1.2452945209542765,5.259028489551533,0.011468430387630417
ENSG00000071539,9.085432267421686,8.862955128865817,8.969673692071494,5.863958975905823,5.824445722290765,5.5327314417273525,26.35972436364879,5.62548036198086e-05,3.2323083161450183,8.972687029452999,5.74037871330798,0.011468430387630417
ENSG00000182636,7.562007222776322,7.294776767871332,7.854228210779407,11.341723368831431,11.673139854736062,11.78259169203261,-19.280122554584768,5.6383370728351025e-05,-4.028814238057683,7.570337400475687,11.59915163853337,0.011468430387630417
ENSG00000106028,9.799348733121063,9.590688254254138,9.594732361522233,11.603379300896101,11.826639379599817,11.878815647296177,-19.339737947371553,5.6616565828676415e-05,-2.1080216596315555,9.66158978296581,11.769611442597366,0.011468430387630417
ENSG00000157191,11.521226101746157,11.615832381184209,11.602833281068913,12.422305774384798,12.471175324801024,12.54668372006503,-19.25363729583446,5.705085264837529e-05,-0.9000910184171929,11.579963921333091,12.480054939750284,0.011468430387630417
ENSG00000008394,12.73862693524704,12.643795014480364,12.866150340160933,14.548121531908691,14.396309882699624,14.510232364686377,-21.98426032389753,5.7065107598649185e-05,-1.7353638298021181,12.749524096629445,14.484887926431563,0.011468430387630417
ENSG00000140307,10.928061699113622,10.775662238609593,10.814116865241512,11.94967036622028,11.92461615811152,12.067983014065879,-17.94057685531404,5.722615297941004e-05,-1.1414762451443181,10.839280267654908,11.980756512799227,0.011468430387630417
ENSG00000163170,9.000533405378453,8.927904723747085,9.095244925500996,10.158667540928077,10.309896760686282,10.311925717148636,-17.848080783307132,5.881881906668245e-05,-1.2522689880454863,9.007894351542179,10.260163339587665,0.011648368005904356
ENSG00000292986,11.062549026996393,11.127930319463623,11.174073099385344,12.021998155645438,12.08905950072965,11.960781026513958,-18.34834514955732,5.9171300726778704e-05,-0.9024287456812274,11.121517481948453,12.023946227629681,0.011648368005904356
ENSG00000105373,15.770287632492352,16.049530221386977,15.910163613648376,13.692904424080565,13.516646226440638,13.64558047439568,23.798861156955198,6.056626538426793e-05,2.2916167808702763,15.909993822509236,13.61837704163896,0.011798602231003858
ENSG00000134291,10.41325681578139,10.514926419646287,10.475245506911229,9.533280452645501,9.396684740441275,9.457936934928938,20.367568842366058,6.099524641786665e-05,1.0051755381077303,10.467809580779635,9.462634042671905,0.011798602231003858
ENSG00000041353,9.772272029538573,9.424307672738111,9.84572786078572,12.830477270108055,13.215908663092273,13.289341055837598,-17.803255042689848,6.20228321658029e-05,-3.4311398086585054,9.680769187687469,13.111908996345974,0.011802600876611965
ENSG00000290399,9.013891216016358,9.251073062698815,9.057342791168793,7.3897205889279185,7.215878251974396,7.232054047894613,19.959627090808745,6.231741144921475e-05,1.8282180603623468,9.107435689961322,7.279217629598976,0.011802600876611965
ENSG00000224660,9.254397520623291,9.32793703609775,9.442438082498791,7.352075276963585,7.1351362385916,7.094670118745402,22.175028765052993,6.348379885997447e-05,2.1476303349730825,9.341590879739945,7.193960544766862,0.011802600876611965
ENSG00000121851,9.892457070322925,9.858447661862229,9.786273379422168,10.614562711406569,10.576632979619264,10.685582755611028,-17.43997231095267,6.36388156455097e-05,-0.7798667783431803,9.845726037202441,10.625592815545621,0.011802600876611965
ENSG00000179532,11.30678764818117,11.556158748495966,11.232995143396812,8.839866911024533,8.667224573747314,8.624058798698774,22.513976418735478,6.410403312586625e-05,2.6549304188677745,11.365313846691317,8.710383427823542,0.011802600876611965
ENSG00000147118,8.519596841759508,8.39515238268722,8.471009348138182,7.336216844164536,7.435960653760188,7.279941818349826,19.079133565293198,6.43820064438298e-05,1.1112130854367868,8.46191952419497,7.350706438758183,0.011802600876611965
ENSG00000142920,8.519222240323685,8.529420439015789,8.62233141982607,9.356661048211963,9.38322756847264,9.291699105359672,-18.469580477574016,6.472993063370014e-05,-0.7868712076262447,8.556991366388514,9.343862574014759,0.011802600876611965
ENSG00000148677,4.872988400376663,4.701343317961477,5.2817991510700875,9.905906366359115,9.408381429320933,9.26455725296761,-17.620306087107227,6.753453942897234e-05,-4.574238059746477,4.952043623136076,9.526281682882553,0.012088637545030454
